"","start_bv_name","end_bv_name","bv_od_cb_index","bv_od_domain_comfort","bv_od_domain_safety","bv_od_domain_attractiveness","bv_od_domain_coherence","bv_od_mean_dist"
"43","Aldgate","Putney | Wandsworth",2.09957486053875,0.421136202479652,0.729024187337762,0.367860307635959,0.581554163085373,12892.0625
"44","Aldgate","Regent's Park",1.61740106422076,0.443202871562216,0.473449982760919,0.202166574471712,0.498581635425915,7486.1875
"45","Aldgate","Sands End | Parson's Green",2.17584709595999,0.493164682249383,0.743681330174135,0.340584438496806,0.598416645039667,11430.625
"46","Aldgate","Shepherd's Bush",2.55829707645308,0.673640665430159,0.756923511545979,0.580963467592431,0.546769431884512,12026.7916666667
"47","Aldgate","Shoreditch",1.43325455108083,0.470992921352713,0.342520029287411,0.169088157689794,0.45065344275091,1980.15909090909
"48","Aldgate","Soho",1.83426778335675,0.452067956395445,0.594360775441458,0.124953285706767,0.662885765813083,5167.25833333333
"49","Aldgate","South Kensington",2.5950409159834,0.72795898385679,0.821999887057972,0.456964109401209,0.588117935667431,9083.02205882353
"50","Aldgate","Southwark | Bankside",2.11571550248466,0.617344931951574,0.653142949439084,0.138125963855058,0.707101657238947,2518.5
"51","Aldgate","St John's Wood",1.77897104253711,0.487264582229427,0.507553500333466,0.302441510481034,0.481711449493179,9055.1875
"52","Aldgate","St Paul's",1.85241514506405,0.523493584997027,0.551319488557162,0.0754172843325556,0.702184787177301,2242.3
"53","Aldgate","Stepney | Shadwell",2.08132962077436,0.562760506153529,0.662772704314709,0.0759722123361469,0.779824197969979,2225.38636363636
"54","Aldgate","Stockwell | Wandsworth Road",2.23816519131015,0.511829982081297,0.598622821191288,0.427039141898848,0.700673246138712,7179.625
"55","Aldgate","Vauxhall | Kennington",2.29471601201847,0.543101157628255,0.604700511563387,0.381564784237545,0.765349558589286,4998.55681818182
"56","Aldgate","Victoria | Pimlico",2.03113524137001,0.625708887923257,0.724616094651904,0.0724430072508575,0.60836725154399,6493.66447368421
"57","Aldgate","Victoria Park",1.68774094128795,0.441007068831301,0.397852406569058,0.318987864318644,0.529893601568945,4101.5
"58","Aldgate","Walham Green",2.07644184701855,0.518421735473651,0.759113094090981,0.217768047112878,0.581138970341042,10795.75
"59","Aldgate","Waltham Green | West Chelsea",1.97851650901745,0.516893806321259,0.747838988168025,0.098404584855983,0.615379129672181,9505.45833333333
"60","Aldgate","Wapping",1.76647614892679,0.510828065318118,0.470226120412447,0.151748987218217,0.63367297597801,1558.85
"61","Aldgate","Waterloo | South Bank",2.13955992627535,0.553308433506399,0.679853278428193,0.225764263071727,0.680633951269034,3770.84558823529
"62","Aldgate","West End",2.11252666338241,0.605217236412365,0.731041728763022,0.0556069007309359,0.720660797476084,4268.07954545455
"63","Aldgate","West Kensington",2.52981120606483,0.666544351108011,0.75069503831117,0.548096877986079,0.564474938659569,12027.3472222222
"64","Aldgate","Westminster",2.15351639282877,0.658954589979176,0.771885926220347,0.0891476050397068,0.633528271589537,5535.95394736842
"65","Aldgate","Whitechapel",1.77360835123623,0.484793602004488,0.573446027290423,0.0903751904723363,0.624993531468982,1583.67105263158
"66","Angel","Aldgate",1.79436931536024,0.501966470412342,0.292141903147899,0.399313700667643,0.600947241132351,4156.52777777778
"67","Angel","Avondale",1.70524527261632,0.374701638202218,0.466038873631956,0.329461715057404,0.535043045724747,10014.6060606061
"68","Angel","Bank",1.80675695086396,0.503676420811458,0.327262895627386,0.326751893851851,0.649065740573262,3499.71428571429
"69","Angel","Barbican",1.91550517860246,0.558178211102476,0.289068931898758,0.375194796870206,0.693063238731021,2348.74358974359
"70","Angel","Battersea",2.14276169296328,0.477125799427984,0.62284265813711,0.476221354189079,0.566571881209103,9992.54814814815
"71","Angel","Battersea Park",2.11628995749601,0.468379522720047,0.613503996388854,0.39197907182933,0.642427366557781,8501.63636363636
"72","Angel","Bayswater | Paddington",1.72993956747963,0.39689082652625,0.524256349790453,0.239859445194068,0.568932945968864,6687.16959064328
"73","Angel","Bethnal Green",1.94272879048144,0.601943081642959,0.330146264332755,0.525832650462732,0.484806794042996,4741.31481481481
"74","Angel","Blackwall | Poplar",2.23285554521982,0.705530816911731,0.480874907308022,0.537700387167994,0.50874943383207,8875.95833333333
"75","Angel","Bloomsbury | Fitzrovia",1.89766482688953,0.447115894374808,0.571091834357034,0.177020092426553,0.702437005731135,2934.375
"76","Angel","Borough | Bermondsey",2.05507849712523,0.481691656951731,0.48684596627198,0.449806125094874,0.636734748806645,5109.95726495726
"77","Angel","Bow | Old Ford",2.3623867624651,0.774258563782624,0.476594095268111,0.557816374408655,0.553717729005715,6839.24242424242
"78","Angel","Brixton",2.11934221052126,0.451566981412073,0.500473447491711,0.457152782442565,0.71014899917491,9076.27777777778
"79","Angel","Camden Town",1.80970972808411,0.396941566395812,0.41356767540833,0.542808068581064,0.456392417698899,3289.74358974359
"80","Angel","Canary Wharf",2.16172199353329,0.621097385015161,0.407963684539506,0.570428326020918,0.562232597957709,9253.15384615385
"81","Angel","Chelsea",1.88645082803924,0.462210645051869,0.601053983915379,0.304392418393672,0.518793780678316,8753.27777777778
"82","Angel","Clapham",2.05805721348183,0.437835754377812,0.594440585092654,0.491909023299386,0.53387185071198,11701.2716049383
"83","Angel","Clerkenwell",1.79078842755658,0.508682622763137,0.370926537296733,0.186802139253177,0.724377128243537,1433.76422764228
"84","Angel","Covent Garden | Strand",1.82094561704064,0.50640078171892,0.415521303486171,0.260777396212454,0.638246135623096,3197.74444444444
"85","Angel","Earl's Court",2.33244108391259,0.462317002276137,0.631709532047168,0.709047287066372,0.529367262522916,9620.77777777778
"86","Angel","Elephant & Castle | Walworth",2.2463519658666,0.512329681787546,0.535704520095425,0.400078339262969,0.798239424720658,5110.58479532164
"87","Angel","Euston",1.63710785269435,0.454600046935111,0.465535323758437,0.182433382045563,0.534539099955241,2895.79365079365
"88","Angel","Finsbury | St Luke's",1.71526299318558,0.579883979985499,0.259027144530617,0.287067321956001,0.589284546713463,1507.68468468468
"89","Angel","Fulham",2.2575985611345,0.438872181059713,0.608947575092829,0.675935131081393,0.533843673900562,12240.4074074074
"90","Angel","Haggerston",2.22086098308447,0.680465193562353,0.375620862539652,0.591814661080902,0.57296026590156,3224.98888888889
"91","Angel","Hammersmith",2.16406053541248,0.40940085533022,0.596592885669692,0.619153154281481,0.538913640131085,11741.9658119658
"92","Angel","Holborn",1.73643027271185,0.454609804002606,0.356589008645108,0.268583119170073,0.656648340894068,2284.94444444444
"93","Angel","Hoxton",1.76784596431319,0.481822608351933,0.227460089466763,0.4573935967341,0.60116966976039,2195.39655172414
"94","Angel","Hyde Park",2.30991252322764,0.474667091641482,0.651461889477602,0.608071187942001,0.57571235416656,7030.28888888889
"95","Angel","Kensington",2.4302164369197,0.503732755532127,0.688229431851303,0.715337687781569,0.5229165617547,8813.38888888889
"96","Angel","King's Cross",1.3950050179296,0.446988687712493,0.240289396569034,0.245715472547941,0.462011461100132,1559.45192307692
"97","Angel","Knightsbridge",2.21627886624967,0.54850556809898,0.596420509084567,0.574240912912847,0.497111876153274,7452.01481481481
"98","Angel","Limehouse",2.17811278900206,0.705383851427302,0.406649622604335,0.513430269487062,0.552649045483365,7454.48611111111
"99","Angel","Liverpool Street",1.8997619993624,0.567660984555702,0.265935440622342,0.43447152927656,0.631694044907795,3213.73333333333
"100","Angel","Marylebone",1.83849568195689,0.430479756956238,0.58740371084847,0.201534449134402,0.619077765017783,4889.09523809524
"101","Angel","Mayfair",1.83577980165362,0.443482840403714,0.478504109207661,0.291583150487085,0.622209701555165,5173.94708994709
"102","Angel","Mile End",2.33471456605726,0.786440261599213,0.486402131234847,0.553425158625379,0.508447014597817,6577.21296296296
"103","Angel","Millwall | Cubitt Town",2.19289644339921,0.642533769541272,0.408777562565279,0.579571441531221,0.562013669761442,10657.5666666667
"104","Angel","Notting Hill | Ladbroke Grove",1.71237374416197,0.370818748118215,0.511473042246494,0.245115274692171,0.584966679105086,8365.16666666667
"105","Angel","Olympia",2.34831943428692,0.466797449019492,0.649600011688802,0.721891434642969,0.510030538935654,10144.5138888889
"106","Angel","Olympic Park",2.2252463186384,0.698281291960502,0.429522190416889,0.566405093590305,0.531037742670705,7928.70707070707
"107","Angel","Portobello",1.77060966663738,0.421654465602242,0.467431509894859,0.37163514288445,0.509888548255832,8792.87301587302
"108","Angel","Putney | Wandsworth",1.99437873400296,0.369155637387556,0.649336759737428,0.467334032101972,0.508552304776008,13486.2444444444
"109","Angel","Regent's Park",1.68430024709379,0.359578714556365,0.488269332144089,0.386128467680558,0.45032373271278,4447.5
"110","Angel","Sands End | Parson's Green",1.98973084750288,0.421884497640296,0.673372353808883,0.391869477169037,0.502604518884661,12001.7222222222
"111","Angel","Shepherd's Bush",1.60407750098704,0.328488880588852,0.50614256569225,0.210761933178751,0.558684121527191,10294.4567901235
"112","Angel","Shoreditch",1.70411082846395,0.5142032905981,0.245650998444944,0.387434176718432,0.556822362702474,3568.88888888889
"113","Angel","Soho",1.75069470872096,0.410808510809628,0.463473761789236,0.234089535374627,0.642322900747473,4073.86666666667
"114","Angel","South Kensington",2.37136728502187,0.477806858682768,0.65853671563479,0.698505576881474,0.536518133822835,8360.6862745098
"115","Angel","Southwark | Bankside",2.16613795598362,0.506439816901219,0.529225939510659,0.36569099375232,0.764781205819423,3848.55555555556
"116","Angel","St John's Wood",1.68039085998394,0.372282688598775,0.444409657365747,0.4608205802186,0.402877933800818,6234.6875
"117","Angel","St Paul's",1.71272028236379,0.465226694831006,0.316383116031936,0.237799566490941,0.693310905009909,2649.84444444444
"118","Angel","Stepney | Shadwell",1.89370125282823,0.527289771429734,0.350397870003858,0.388094296043668,0.627919315350967,5798.40404040404
"119","Angel","Stockwell | Wandsworth Road",2.31693814501242,0.486675330698045,0.604833712227417,0.511553557848599,0.713875544238362,8107.37777777778
"120","Angel","Vauxhall | Kennington",2.30233612055623,0.503623570611163,0.551144731104746,0.494329427849302,0.753238390991016,5962.77777777778
"121","Angel","Victoria | Pimlico",1.78714223315274,0.51553169879226,0.614685959149779,0.140252365093569,0.516672210117133,7051.56725146199
"122","Angel","Victoria Park",2.40566834803823,0.768412314823382,0.451080445114612,0.602315897414142,0.583859690686092,4989.58333333333
"123","Angel","Walham Green",1.97350890171778,0.432634452570286,0.659453501295911,0.393469027048815,0.487951920802765,11163.9305555556
"124","Angel","Waltham Green | West Chelsea",1.96169105459102,0.467299426058264,0.669722030133771,0.345808379136863,0.478861219262118,9922.83950617284
"125","Angel","Wapping",1.93027971622683,0.452802020968776,0.473024386877977,0.38697531460898,0.617477993771097,5692.52777777778
"126","Angel","Waterloo | South Bank",2.22744931072662,0.519729974425998,0.525328689647748,0.476449101683842,0.705941544969037,4319.22222222222
"127","Angel","West End",1.7540700485153,0.476492002701066,0.438586010111407,0.229407290282583,0.609584745420246,4428.0202020202
"128","Angel","West Kensington",2.30023388584938,0.439790329883094,0.622826886700845,0.706228971632979,0.531387697632465,11171.8888888889
"129","Angel","Westminster",1.86822483641272,0.536310375124977,0.639627676579916,0.16755433985295,0.524732444854873,6093.77777777778
"130","Angel","Whitechapel",1.88233112180146,0.535050779597116,0.310991574854373,0.400863912305027,0.635424855044943,4777.66666666667
"131","Avondale","Aldgate",2.49389497713709,0.702599832471384,0.749086059234375,0.506947747755265,0.535261337676066,12425.575
"132","Avondale","Angel",1.55706772032751,0.258391783864812,0.446490575137428,0.293395885783654,0.55878947554162,9970.55
"133","Avondale","Bank",2.47765713920702,0.71686600599428,0.737830926977916,0.511059175504907,0.511901030729921,11456.3714285714
"134","Avondale","Barbican",2.32986762475862,0.650064538443802,0.695194497537917,0.528994477475736,0.455614111301164,11784.6230769231
"135","Avondale","Battersea",1.79504682915338,0.520518272492138,0.267860310651612,0.574414742718551,0.432253503291076,7651.24666666667
"136","Avondale","Battersea Park",1.99650465702163,0.526252402489019,0.426343134659351,0.596570186541978,0.447338933331279,8676.57272727273
"137","Avondale","Bayswater | Paddington",1.42606668261787,0.467852164188447,0.0769033589432144,0.287657756741818,0.59365340274439,3366.46842105263
"138","Avondale","Bethnal Green",2.35653229908011,0.620917721748358,0.698611038201155,0.527883378851818,0.509120160278776,15243.2916666667
"139","Avondale","Blackwall | Poplar",2.55896387667773,0.602277673727076,0.71851542958524,0.507693293703117,0.730477479662293,17489.825
"140","Avondale","Bloomsbury | Fitzrovia",1.45486971031037,0.32868627448538,0.267074834112723,0.327769560587034,0.531339041125234,7445.6
"141","Avondale","Borough | Bermondsey",2.39553203293019,0.616999582789434,0.61809832405006,0.629369908450132,0.53106421764056,11565.3923076923
"142","Avondale","Bow | Old Ford",2.43056932518029,0.581220477942296,0.70630069040411,0.537509275223056,0.605538881610824,17236.2818181818
"143","Avondale","Brixton",1.96404836906991,0.470552379347052,0.452605221728254,0.573571447891093,0.467319320103513,11787.3833333333
"144","Avondale","Camden Town",1.53422584666477,0.431072152029631,0.210999530967667,0.412133288347434,0.480020875320041,7609.88461538462
"145","Avondale","Canary Wharf",2.52048069493576,0.56788694102824,0.723583200316697,0.513033673132288,0.715976880458536,17181.5461538462
"146","Avondale","Chelsea",1.83706259445896,0.486478834589649,0.251714168005785,0.603540395432749,0.495329196430778,5965.05
"147","Avondale","Clapham",1.89993459512393,0.412245333171152,0.301994735367423,0.742916975171777,0.442777551413575,8498.97777777778
"148","Avondale","Clerkenwell",1.54483689549724,0.271287358000823,0.444980694424308,0.276009950671128,0.55255889240098,9156.64666666667
"149","Avondale","Covent Garden | Strand",2.06077946251791,0.573100555478558,0.438774317537104,0.573012635014625,0.475891954487619,8868.55
"150","Avondale","Earl's Court",1.68001910248112,0.521949895081165,0.246130634438813,0.555440525421556,0.356498047539589,3790.63333333333
"151","Avondale","Elephant & Castle | Walworth",2.36081924770796,0.63985435946168,0.629467569690222,0.561337001245712,0.530160317310344,10452.7526315789
"152","Avondale","Euston",1.2906957411419,0.314206067511288,0.218090311066458,0.263347923062785,0.495051439501369,7629.05
"153","Avondale","Finsbury | St Luke's",1.70665309474212,0.295139264975872,0.510504449034204,0.331746556414721,0.56926282431732,10643.5923076923
"154","Avondale","Fulham",1.82265666527234,0.465745863757577,0.280810908031121,0.69494763473132,0.381152258752322,5472.1
"155","Avondale","Haggerston",2.17663408465406,0.343275826441615,0.574764361992252,0.64506608878505,0.613527807435139,12883.06
"156","Avondale","Hammersmith",1.58487612237228,0.521680330331995,0.29054436343326,0.368260416801839,0.404391011805181,3469.16153846154
"157","Avondale","Holborn",2.06507125180324,0.519088225808396,0.490796418201025,0.592991776233021,0.462194831560796,9755.13
"158","Avondale","Hoxton",1.72101344089397,0.213736928466333,0.494121350008118,0.414395348761533,0.598759813657987,11581.5076923077
"159","Avondale","Hyde Park",1.74749117021105,0.537273250526601,0.255372353460565,0.524481179586352,0.430364386637528,4267.82
"160","Avondale","Kensington",1.80469449320576,0.598737224881272,0.268139406337581,0.569325259676546,0.368492602310361,2907.10833333333
"161","Avondale","King's Cross",1.52993464587923,0.279153533832956,0.383256168332818,0.369288921253265,0.498236022460193,9067.00833333333
"162","Avondale","Knightsbridge",1.93431504055153,0.594296512933947,0.313983328744443,0.577998336715294,0.448036862157851,6163.32666666667
"163","Avondale","Limehouse",2.57217547697931,0.634228016487731,0.736086985824687,0.49589525029093,0.705965224375958,15929.575
"164","Avondale","Liverpool Street",2.41513032068745,0.674034676314258,0.730160259503647,0.517610470218658,0.493324914650883,12630.5666666667
"165","Avondale","Marylebone",1.34339150962133,0.383049983182601,0.13188801463154,0.292850234937388,0.535603276869799,5345.60476190476
"166","Avondale","Mayfair",1.90578249575236,0.561588990205214,0.277635710254472,0.577702137235577,0.488855658057092,6165.89047619048
"167","Avondale","Mile End",2.47475654665413,0.629578940417145,0.728325818195247,0.497167741087707,0.619684046954029,16459.2
"168","Avondale","Millwall | Cubitt Town",2.47496381520406,0.591500495653541,0.706999026280176,0.51341391617776,0.663050377092586,18563
"169","Avondale","Notting Hill | Ladbroke Grove",1.21596216696315,0.489739106543733,0.0784811175463514,0.203267412122799,0.444474530750262,1973.31034482759
"170","Avondale","Olympia",1.73373290596196,0.623046461263891,0.334448277415285,0.377932062505878,0.39830610477691,2261.1375
"171","Avondale","Olympic Park",2.28375268671347,0.41643401451831,0.59439308419527,0.682176656572222,0.590748931427672,17433.7454545455
"172","Avondale","Portobello",1.35746137605605,0.534730570532536,0.0660487480907578,0.214778309091565,0.541903748341194,1591.32835820896
"173","Avondale","Putney | Wandsworth",2.00404199964332,0.460547915805959,0.349412949686446,0.737558962052399,0.456522172098519,7811.58
"174","Avondale","Regent's Park",1.41411746271437,0.429538021166537,0.164539036310552,0.332818659935538,0.48722174530174,6376.525
"175","Avondale","Sands End | Parson's Green",1.98976732714602,0.426750783041643,0.290683032849686,0.837988239849282,0.434345271405405,6320.26
"176","Avondale","Shepherd's Bush",1.32932380592721,0.554935102863433,0.230343164862616,0.236729701797994,0.307315836403162,1538.82954545455
"177","Avondale","Shoreditch",2.38273065747172,0.64432989352322,0.710866217798136,0.545171264371471,0.482363281778893,13691.6545454545
"178","Avondale","Soho",1.83438596899946,0.454570520349377,0.300465620929924,0.542217544783688,0.537132282936475,6992.76666666667
"179","Avondale","South Kensington",1.80315492122588,0.542590546388182,0.255866829587076,0.593956193374421,0.410741351876197,4576.75294117647
"180","Avondale","Southwark | Bankside",2.39104089296745,0.665481258199019,0.613196683513343,0.599087887711282,0.513275063543804,10277.9222222222
"181","Avondale","St John's Wood",1.60672599780346,0.467947811367598,0.182183239543218,0.39107205674863,0.565522890144015,4459.0375
"182","Avondale","St Paul's",2.41250221775482,0.716034851465048,0.700492177609288,0.532229362022782,0.463745826657707,10663.3
"183","Avondale","Stepney | Shadwell",2.56660913233646,0.682770775983174,0.748050842737352,0.504380715361536,0.631406798254399,14357.6090909091
"184","Avondale","Stockwell | Wandsworth Road",2.00065071560282,0.478668259342308,0.471471502400319,0.586505613299456,0.46400534056074,10313.1266666667
"185","Avondale","Vauxhall | Kennington",2.23342197650287,0.559471008593972,0.54479686646447,0.573416597255218,0.555737504189208,9777.38181818182
"186","Avondale","Victoria | Pimlico",1.97821939825912,0.563100149325945,0.361469208086081,0.566438483363898,0.487211557483196,7759.43157894737
"187","Avondale","Victoria Park",2.31292571378645,0.438478250654197,0.616984594148255,0.651814040227303,0.605648828756693,14940.825
"188","Avondale","Walham Green",1.58801447993021,0.424669683086736,0.235784693597005,0.55495451110209,0.372605592144383,5460.55
"189","Avondale","Waltham Green | West Chelsea",1.81569673491604,0.523365740436252,0.25843614753096,0.641683496806201,0.392211350142624,5663.98888888889
"190","Avondale","Wapping",2.53319209136011,0.687424837974812,0.756906018177051,0.510790081756224,0.578071153452018,13494.7
"191","Avondale","Waterloo | South Bank",2.34860687330453,0.681398054091755,0.624103210099279,0.554992432046073,0.488113177067422,9198.22941176471
"192","Avondale","West End",2.0838363693033,0.667829926341102,0.404193102525057,0.561563905719258,0.450249434717886,7986.33636363636
"193","Avondale","West Kensington",1.62422629662838,0.502434278838295,0.257152045894966,0.504384483716319,0.360255488178804,3966.52222222222
"194","Avondale","Westminster",2.14056340617296,0.650793134174381,0.478903679580013,0.567851866939132,0.443014725479429,8060.64736842105
"195","Avondale","Whitechapel",2.4772456287163,0.664955769548259,0.746520473735233,0.508660126114878,0.557109259317931,13863.9
"196","Bank","Aldgate",1.57569741750395,0.481189970399113,0.417568975673424,0.0770924813875212,0.599845990043891,1282.37254901961
"197","Bank","Angel",1.79153114401575,0.338919653798108,0.363536106121664,0.395090872685378,0.6939845114106,3314.72857142857
"198","Bank","Avondale",2.47745922600482,0.708158120563535,0.748496173979732,0.511826572561536,0.508978358900012,11459.6883116883
"199","Bank","Barbican",1.41436291842392,0.385779575053435,0.263500058423717,0.136554490834983,0.628528794111789,1377.05063291139
"200","Bank","Battersea",2.3625568823016,0.535456187326,0.667932412870366,0.483656037937395,0.67551224416784,8283.14285714286
"201","Bank","Battersea Park",2.32896034925354,0.510208057423662,0.660661522063759,0.408765013446753,0.749325756319367,6711.71428571429
"202","Bank","Bayswater | Paddington",2.47272329124924,0.689849047992778,0.835523456677286,0.467747075239537,0.479603711339642,8535.38345864662
"203","Bank","Bethnal Green",1.66342266214396,0.485292808147074,0.370123095270802,0.238925061219236,0.569081697506846,3807.63095238095
"204","Bank","Blackwall | Poplar",2.46864732108635,0.431572709902033,0.695267883817114,0.414559795253489,0.927246932113716,6414.125
"205","Bank","Bloomsbury | Fitzrovia",1.68226598813678,0.425349803466993,0.466514500768111,0.189419986486144,0.600981697415528,3853.04464285714
"206","Bank","Borough | Bermondsey",2.04965715846942,0.581320958808321,0.55992267868364,0.319409802700929,0.589003718276528,1930.82417582418
"207","Bank","Bow | Old Ford",2.17678707710929,0.50794740546756,0.589094118007252,0.382704857964513,0.697040695669968,6175.18181818182
"208","Bank","Brixton",2.18778175438605,0.492058564398972,0.48106417636714,0.434592144157726,0.780066869462212,6764.33333333333
"209","Bank","Camden Town",1.57917720281957,0.395535137703923,0.349939938912443,0.2938517616236,0.539850364579601,5714.27472527472
"210","Bank","Canary Wharf",2.39807766003185,0.304603525901648,0.708862431012765,0.457842289514075,0.926769413603367,6105.84615384615
"211","Bank","Chelsea",2.03761123980357,0.55465192837679,0.722498497430595,0.127056987007102,0.633403826989085,7323.04285714286
"212","Bank","Clapham",2.16239420892062,0.499633211911112,0.633882170828932,0.442692707508251,0.58618611867233,10107.4126984127
"213","Bank","Clerkenwell",1.50599044716916,0.304543877233549,0.353950474607176,0.2545225541372,0.592973541191237,2911.00952380952
"214","Bank","Covent Garden | Strand",1.9291916629191,0.566822514462823,0.606277535417279,0.0831861007348744,0.67290551230412,2504.95
"215","Bank","Earl's Court",2.59397850160686,0.718931771973942,0.782920152883498,0.539288696522965,0.55283788022645,9456.03174603175
"216","Bank","Elephant & Castle | Walworth",2.50611893919657,0.581337199705059,0.615276123849837,0.447792308056069,0.861713307585601,2754.23308270677
"217","Bank","Euston",1.61912570676882,0.424159229411393,0.432805042594141,0.226862088242126,0.535299346521161,4410.32653061224
"218","Bank","Finsbury | St Luke's",1.58553496122776,0.404947780649604,0.262046264208768,0.261380597829222,0.657160318540164,2346.42857142857
"219","Bank","Fulham",2.44778331885722,0.621352511846698,0.732685927638379,0.535573561461199,0.558171317910939,11750.4761904762
